index_col,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Navi Mutual Fund,Navi Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Tata Mutual Fund,Tata Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund
2018-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-27,,,,,114.95150,114.55650,13.66000,13.47050,,,,,10.55790,10.55790,10.51320,10.51320,,,,,,,,,94.55110,92.57820,112.62940,115.18020,15.48780,14.99680,23.99890,24.18750,24.10930,24.31460,,,,,66.20700,24.38950,64.30800,23.72120,,,,,,,20.10090,20.10080,19.54980,19.54980,,,74.15990,70.24140,22.91030,21.44870,21.91010,13.96680,38.46970,76.35700,75.78220,38.17900
2018-08-28,,,,,115.40450,115.00700,13.71390,13.52350,,,,,10.55590,10.55590,10.51100,10.51100,,,,,,,,,94.92180,92.94000,113.07050,115.63190,15.54850,15.05550,24.09320,24.28260,24.20410,24.41020,,,,,66.46960,24.48620,64.56210,23.81490,,,,,,,20.18050,20.18050,19.62710,19.62710,,,74.45320,70.51860,23.00370,21.53610,21.99910,14.02350,38.62210,76.65970,76.08240,38.33020
2018-08-29,,,,,114.95340,114.55650,13.66030,13.47050,,,,,10.52610,10.52610,10.48120,10.48120,,,,,,,,,94.54820,92.57320,112.62440,115.17700,15.48740,14.99610,23.99670,24.18520,24.10720,24.31240,,,,,66.20520,24.38880,64.30430,23.71980,,,,,,,20.10050,20.10050,19.54910,19.54910,,,74.16000,70.24020,22.91170,21.45000,21.91080,13.96720,38.46860,76.35490,75.77980,38.17780
2018-08-30,,,,,114.79880,114.40140,13.64190,13.45230,,,,,10.53490,10.53490,10.48970,10.48970,,,,,,,,,94.42870,92.45510,112.48330,115.03400,15.46810,14.97730,23.96640,24.15470,24.07680,24.28180,,,,,66.11970,24.35730,64.22020,23.68880,,,,,,,20.07510,20.07510,19.52400,19.52400,,,74.06790,70.15240,22.88570,21.42570,21.88570,13.95120,38.42000,76.25860,75.68400,38.12950
2018-08-31,,,,,114.85590,114.45750,13.64870,13.45880,,,,,10.58330,10.58330,10.53780,10.53780,,,,,,,,,94.47270,92.49700,112.54120,115.09500,15.47630,14.98500,23.97800,24.16630,24.08850,24.29360,,,,,66.14920,24.36820,64.24790,23.69900,,,,,,,20.08480,20.08480,19.53300,19.53300,,,74.10570,70.18740,22.90190,21.44080,21.90080,13.96090,38.43870,76.29560,75.72050,38.14790
2018-09-01,,,,,104.31690,104.06510,13.81770,13.63860,,,,,10.31730,10.31730,10.30620,10.30620,,,,,,,,,85.64520,84.08060,102.12830,104.16530,14.00640,13.59890,21.62800,21.79800,21.71360,21.89860,,,,,60.26650,22.20320,58.74490,21.66910,,,,,,,18.12420,18.12420,17.70510,17.70510,,,66.82090,63.41260,20.35500,20.11210,19.52780,19.52780,34.67050,68.81640,68.32950,34.42450
2018-09-02,,,,,102.57060,102.29150,13.58670,13.40720,,,,,9.96740,9.96740,9.95240,9.95240,,,,,,,,,84.14520,82.57610,100.39930,102.43650,13.77420,13.36880,21.31750,21.48510,21.40380,21.58620,,,,,59.08120,21.76650,57.56220,21.23290,,,,,,,17.82410,17.82410,17.39840,17.39840,,,65.67880,62.32750,19.97740,19.73890,19.15730,19.15730,34.10990,67.70350,67.22120,33.86590
2018-09-03,,,,,100.25740,99.96030,13.28030,13.10180,,,,,9.66180,9.66180,9.64360,9.64360,,,,,,,,,82.34500,80.78390,98.19030,100.21290,13.47530,13.07460,20.84840,21.01230,20.93430,21.11270,,,,,57.64630,21.23730,56.14000,20.70820,,,,,,,17.44360,17.44360,17.01880,17.01880,,,64.29200,60.99650,19.50850,19.27550,18.70050,18.70060,33.39450,66.28340,65.80770,33.15380
2018-09-04,,,,,101.74240,101.41630,12.08930,11.92540,,,,,9.82970,9.82970,9.80690,9.80690,,,,,,,,,83.58510,81.97490,99.71370,101.80210,13.68900,13.27700,21.19310,21.35970,21.28230,21.46370,,,,,58.54010,21.56610,56.98350,21.01940,,,,,,,17.73100,17.73100,17.28760,17.28760,,,65.35440,61.98460,20.21310,18.92360,19.36770,12.34610,33.93130,67.34890,66.86160,33.68470
2018-09-05,,,,,105.21810,104.85510,12.50230,12.32980,,,,,9.96760,9.96760,9.94040,9.94040,,,,,,,,,86.43220,84.74030,103.09510,105.29190,14.15810,13.72720,21.92770,22.10010,22.02180,22.20950,,,,,60.55670,22.30850,58.91850,21.73320,,,,,,,18.34510,18.34510,17.87690,17.87690,,,67.63660,64.13070,20.90720,19.57340,20.02450,12.76480,35.11380,69.69610,69.18780,34.85670
2018-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07,,,,,106.59880,106.27530,12.66750,12.49670,,,,,9.91830,9.91830,9.88300,9.88300,,,,,,,,,87.63400,85.85580,104.49060,106.79370,14.36010,13.91300,22.23890,22.41380,22.33810,22.52850,,,,,61.38680,22.61400,59.67060,22.01060,,,,,,,18.61440,18.61440,18.11980,18.11980,,,68.67430,65.07690,21.21330,19.85990,20.30070,12.94090,35.62620,70.71320,70.18860,35.36090
2018-09-08,,,,,112.74070,112.37010,13.39730,13.21340,,,,,10.34080,10.34080,10.29950,10.29950,,,,,,,,,92.71270,90.79770,110.47110,112.94950,15.18760,14.70950,23.52980,23.71480,23.63690,23.83820,,,,,64.91020,23.91190,63.06570,23.26290,,,,,,,19.70340,19.70340,19.16940,19.16940,,,72.68190,68.85390,22.45150,21.01920,21.47660,13.69050,37.70920,74.84770,74.28720,37.42580
2018-09-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-10,,,,,101.40140,101.01590,12.04980,11.87840,,,,,9.19460,9.19460,9.15020,9.15020,,,,,,,,,83.47270,81.69000,99.24250,101.54270,13.65460,13.21450,21.20270,21.36930,21.30270,21.48410,,,,,58.41780,21.51980,56.70840,20.91960,,,,,,,17.72250,17.72250,17.22230,17.22230,,,65.46130,61.97940,20.24340,18.95190,19.34820,12.33370,33.92520,67.33680,66.82360,33.66560
2018-09-11,,,,,104.23250,103.80960,12.38630,12.20700,,,,,9.55650,9.55650,9.50630,9.50630,,,,,,,,,85.69430,83.83610,101.97270,104.37380,14.03540,13.57840,21.80170,21.97300,21.90640,22.09300,,,,,60.03880,22.11670,58.26230,21.49280,,,,,,,18.22760,18.22760,17.70050,17.70050,,,67.32790,63.72970,20.78740,19.46120,19.85970,12.65970,34.89390,69.25960,68.72700,34.62470
2018-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-14,,,,,113.22490,112.81900,13.45490,13.26620,,,,,10.48800,10.48800,10.44090,10.44090,,,,,,,,,93.16000,91.19650,110.93200,113.47000,15.25780,14.77100,23.64130,23.82700,23.75120,23.95340,,,,,65.22730,24.02830,63.34110,23.36450,,,,,,,19.80540,19.80540,19.25540,19.25540,,,73.08830,69.21450,22.58820,21.14710,21.59670,13.76700,37.90650,75.23940,74.67000,37.61860
2018-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-17,,,,,111.91290,111.50890,13.29900,13.11220,,,,,10.39920,10.39920,10.35220,10.35220,,,,,,,,,92.06050,90.11690,109.60890,112.12060,15.07640,14.59480,23.36410,23.54760,23.47290,23.67270,,,,,64.50560,23.76240,62.63820,23.10520,,,,,,,19.57020,19.57020,19.02580,19.02580,,,72.22810,68.39810,22.32050,20.89650,21.33990,13.60330,37.45680,74.34680,73.78370,37.17210
2018-09-18,,,,,110.94600,110.54450,13.18410,12.99880,,,,,10.29190,10.29190,10.24510,10.24510,,,,,,,,,91.26790,89.34000,108.65840,111.14940,14.94630,14.46820,23.16260,23.34450,23.27050,23.46860,,,,,63.94970,23.55760,62.09770,22.90590,,,,,,,19.40030,19.40030,18.86030,18.86030,,,71.60700,67.80940,22.12910,20.71730,21.15660,13.48650,37.13230,73.70270,73.14430,36.85000
2018-09-19,,,,,110.52350,110.12240,13.13380,12.94910,,,,,10.27670,10.27670,10.22990,10.22990,,,,,,,,,90.91750,88.99590,108.23750,110.72020,14.88860,14.41220,23.07390,23.25520,23.18160,23.37890,,,,,63.70230,23.46650,61.85660,22.81700,,,,,,,19.32530,19.32530,18.78710,18.78710,,,71.33290,67.54910,22.04610,20.63970,21.07700,13.43570,36.98850,73.41720,72.86080,36.70720
2018-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-21,,,,,109.61200,109.21240,13.02550,12.84210,,,,,10.16130,10.16130,10.11480,10.11480,,,,,,,,,90.18500,88.27670,107.35460,109.81860,14.76730,14.29460,22.88830,23.06810,22.99520,23.19090,,,,,63.18740,23.27680,61.35530,22.63200,,,,,,,19.16860,19.16860,18.63420,18.63420,,,70.76350,67.00870,21.86550,20.47050,20.90370,13.32530,36.68880,72.82240,72.27020,36.40960
2018-09-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-24,,,,,107.86860,107.47280,12.81840,12.63760,,,,,9.97410,9.97410,9.92790,9.92790,,,,,,,,,88.77570,86.89420,105.65460,108.08380,14.53410,14.06830,22.53450,22.71160,22.63990,22.83270,,,,,62.19430,22.91090,60.38900,22.27560,,,,,,,18.86740,18.86740,18.34040,18.34040,,,69.67050,65.97180,21.52330,20.15010,20.57570,13.11620,36.11040,71.67420,71.13020,35.83530
2018-09-25,,,,,108.83760,108.43720,12.93350,12.75100,,,,,10.02430,10.02430,9.97780,9.97780,,,,,,,,,89.57370,87.67420,106.61450,109.06710,14.66630,14.19620,22.73240,22.91100,22.83880,23.03330,,,,,62.75910,23.11900,60.93670,22.47760,,,,,,,19.03850,19.03850,18.50600,18.50600,,,70.30050,66.56780,21.71660,20.33120,20.76020,13.23380,36.43860,72.32570,71.77670,36.16100
2018-09-26,,,,,108.69800,108.29660,12.91690,12.73450,,,,,10.03460,10.03460,9.98790,9.98790,,,,,,,,,89.46250,87.56430,106.47580,108.92650,14.64740,14.17770,22.70410,22.88250,22.81050,23.00460,,,,,62.68140,23.09030,60.86060,22.44960,,,,,,,19.01500,19.01500,18.48280,18.48280,,,70.21030,66.48170,21.68130,20.29810,20.72620,13.21210,36.39360,72.23630,71.68780,36.11620
2018-09-27,,,,,107.93010,107.53060,12.82570,12.64450,,,,,9.94620,9.94620,9.89980,9.89980,,,,,,,,,88.85270,86.96640,105.73780,108.17270,14.54600,14.07940,22.55340,22.73060,22.65910,22.85200,,,,,62.25080,22.93170,60.43710,22.29510,,,,,,,18.88380,18.88380,18.35500,18.35500,,,69.73330,66.02940,21.53460,20.16080,20.58570,13.12260,36.14360,71.74010,71.19530,35.86810
2018-09-28,,,,,107.43910,107.04050,12.76730,12.58680,,,,,9.80590,9.80590,9.75990,9.75990,,,,,,,,,88.50900,86.62900,105.29190,107.71780,14.48490,14.02000,22.46650,22.64300,22.57190,22.76400,,,,,62.00900,22.84270,60.20170,22.20830,,,,,,,18.80360,18.80360,18.27640,18.27640,,,69.43660,65.74790,21.45190,20.08330,20.50630,13.07190,35.98960,71.43450,70.89180,35.71520
2018-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-01,,,,,104.26950,104.01690,13.81140,13.63230,,,,,10.30900,10.30900,10.29770,10.29770,,,,,,,,,85.60560,84.04070,102.07450,104.11150,13.99920,13.59170,21.61810,21.78800,21.70370,21.88870,,,,,60.23740,22.19250,58.71560,21.65830,,,,,,,18.11590,18.11590,17.69670,17.69670,,,66.79000,63.38290,20.34200,20.09920,19.51500,19.51500,34.65530,68.78620,68.29940,34.40940
2018-10-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-04,,,,,101.97410,101.64640,12.11690,11.95240,,,,,9.85770,9.85770,9.83470,9.83470,,,,,,,,,83.76520,82.15060,99.92570,102.01980,13.71820,13.30520,21.23890,21.40580,21.32830,21.51010,,,,,58.66780,21.61310,57.10690,21.06490,,,,,,,17.76990,17.76990,17.32510,17.32510,,,65.49930,62.12140,20.25820,18.96590,19.41070,12.37350,34.00570,67.49670,67.00820,33.75860
2018-10-05,,,,,104.95110,104.58810,12.47060,12.29840,,,,,9.92700,9.92700,9.89980,9.89980,,,,,,,,,86.22950,84.54060,102.85060,105.04350,14.12470,13.69460,21.87580,22.04780,21.96970,22.15700,,,,,60.41620,22.25670,58.78100,21.68240,,,,,,,18.30200,18.30200,17.83460,17.83430,,,67.48100,63.98260,20.85910,19.52840,19.97820,12.73530,35.03180,69.53330,69.02620,34.77520
2018-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-07,,,,,107.52340,107.19620,12.77740,12.60500,,,,,10.00260,10.00260,9.96680,9.96680,,,,,,,,,88.39070,86.59610,105.38680,107.71140,14.48350,14.03240,22.43290,22.60920,22.53300,22.72500,,,,,61.92010,22.81050,60.18810,22.20150,,,,,,,18.77610,18.77610,18.27700,18.27700,,,69.27870,65.64900,21.39600,20.03100,20.47530,13.05220,35.93540,71.32680,70.79750,35.66760
2018-10-08,,,,,112.32880,111.95860,13.34840,13.16500,,,,,10.29490,10.29490,10.25370,10.25370,,,,,,,,,92.38080,90.47160,110.07510,112.54600,15.13340,14.65670,23.44560,23.62990,23.55230,23.75300,,,,,64.68020,23.82710,62.84140,23.18020,,,,,,,19.63270,19.63270,19.10020,19.10020,,,72.42600,68.61020,22.37110,20.94390,21.39940,13.64120,37.57410,74.57950,74.02090,37.29160
2018-10-09,,,,,112.51760,112.11810,13.37080,13.18380,,,,,10.36590,10.36590,10.32000,10.32000,,,,,,,,,92.54640,90.60010,110.20210,112.71690,15.15660,14.67360,23.48670,23.67120,23.59570,23.79650,,,,,64.79650,23.86960,62.92570,23.21130,,,,,,,19.67360,19.67360,19.12930,19.12930,,,72.60490,68.75960,22.44450,21.01260,21.46040,13.68020,37.65290,74.73590,74.17100,37.36720
2018-10-10,,,,,102.93720,102.54500,12.23240,12.05820,,,,,9.37970,9.37970,9.33420,9.33420,,,,,,,,,84.73550,82.92480,100.74830,103.08460,13.86190,13.41500,21.51610,21.68520,21.61760,21.80170,,,,,59.31230,21.84930,57.57610,21.23970,,,,,,,17.99480,17.99480,17.48670,17.48670,,,66.44560,62.91080,20.52820,19.21860,19.62020,12.50710,34.44610,68.37080,67.84960,34.18250
2018-10-12,,,,,103.20100,102.75610,12.26370,12.08310,,,,,9.22230,9.22230,9.16990,9.16990,,,,,,,,,84.87520,83.00690,100.97030,103.38690,13.90270,13.44510,21.59010,21.75980,21.69560,21.88040,,,,,59.48800,21.91370,57.70680,21.28790,,,,,,,18.05600,18.05600,17.52020,17.52020,,,66.73330,63.14490,20.58110,19.26810,19.65420,12.52880,34.57190,68.62040,68.08850,34.30300
2018-10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-15,,,,,103.45800,103.05940,12.29420,12.11870,,,,,9.45720,9.45720,9.41070,9.41070,,,,,,,,,85.14340,83.31950,101.24010,103.59280,13.93040,13.48050,21.61170,21.78150,21.71400,21.89890,,,,,59.59870,21.95470,57.85100,21.34110,,,,,,,18.08400,18.08400,17.57130,17.57130,,,66.80240,63.24580,20.63490,19.31840,19.72070,12.57120,34.61360,68.70320,68.17880,34.34840
2018-10-16,,,,,104.16540,103.76320,12.37830,12.20150,,,,,9.50770,9.50770,9.46090,9.46090,,,,,,,,,85.71740,83.88030,101.92860,104.29860,14.02530,13.57220,21.74910,21.92000,21.85210,22.03820,,,,,60.00550,22.10460,58.24520,21.48660,,,,,,,18.20770,18.20770,17.69110,17.69110,,,67.25580,63.67450,20.77710,19.45160,19.85640,12.65760,34.85020,69.17280,68.64460,34.58300
2018-10-17,,,,,102.86920,102.47110,12.22430,12.04960,,,,,9.32530,9.32530,9.27920,9.27920,,,,,,,,,84.65590,82.84060,100.66460,103.00640,13.85150,13.40390,21.48740,21.65630,21.58920,21.77310,,,,,59.26610,21.83220,57.52700,21.22160,,,,,,,17.98120,17.98120,17.47060,17.47060,,,66.43560,62.89750,20.53640,19.22630,19.62610,12.51090,34.41800,68.31490,67.79310,34.15410
2018-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-19,,,,,101.42170,101.02760,12.05230,11.87980,,,,,9.21090,9.21090,9.16520,9.16520,,,,,,,,,83.44840,81.65720,99.21840,101.52910,13.65290,13.21130,21.19340,21.36000,21.29400,21.47540,,,,,58.42280,21.52160,56.70720,20.91920,,,,,,,17.72440,17.72440,17.22030,17.22030,,,65.49840,62.00910,20.23230,18.94160,19.33500,12.32520,33.92670,67.33980,66.82520,33.66640
2018-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-22,,,,,100.82880,100.43450,11.98180,11.81010,,,,,9.14050,9.14050,9.09470,9.09470,,,,,,,,,82.97450,81.19080,98.65140,100.95270,13.57530,13.13590,21.07870,21.24440,21.17900,21.35930,,,,,58.09130,21.39940,56.38350,20.79970,,,,,,,17.62420,17.62420,17.12170,17.12170,,,65.12710,61.65590,20.11640,18.83300,19.22330,12.25410,33.73390,66.95710,66.44490,33.47480
2018-10-23,,,,,99.91390,99.52230,11.87310,11.70280,,,,,9.05550,9.05550,9.01000,9.01000,,,,,,,,,82.18920,80.42160,97.70890,99.98950,13.44580,13.01040,20.88840,21.05260,20.98770,21.16650,,,,,57.53980,21.19620,55.84760,20.60200,,,,,,,17.45720,17.45720,16.95910,16.95910,,,64.51050,61.07170,19.92410,18.65300,19.03930,12.13680,33.41380,66.32180,65.81440,33.15720
2018-10-24,,,,,100.67500,100.27960,11.96350,11.79190,,,,,9.15280,9.15280,9.10670,9.10670,,,,,,,,,82.81390,81.03200,98.44710,100.74630,13.54760,13.10870,21.04270,21.20810,21.14280,21.32290,,,,,57.97940,21.35820,56.27370,20.75920,,,,,,,17.59070,17.59070,17.08840,17.08840,,,64.99640,61.53110,20.07300,18.79240,19.18140,12.22730,33.66900,66.82820,66.31680,33.41030
2018-10-25,,,,,99.77270,99.38010,11.85630,11.68610,,,,,9.05950,9.05950,9.01380,9.01380,,,,,,,,,82.08430,80.31720,97.57920,99.85930,13.42830,12.99310,20.85800,21.02190,20.95730,21.13580,,,,,57.46760,21.16970,55.77640,20.57580,,,,,,,17.43490,17.43490,16.93670,16.93670,,,64.42560,60.99020,19.89910,18.62960,19.01490,12.12120,33.37130,66.23750,65.73040,33.11490
2018-10-26,,,,,98.83210,98.44240,11.74450,11.57580,,,,,8.98250,8.98250,8.93700,8.93700,,,,,,,,,81.32130,79.56970,96.66790,98.92790,13.30310,12.87180,20.66490,20.82730,20.76330,20.94020,,,,,56.93190,20.97230,55.25580,20.38370,,,,,,,17.27190,17.27190,16.77790,16.77790,,,63.83680,60.43310,19.71530,18.45750,18.83900,12.00910,33.05990,65.61930,65.11670,32.80580
2018-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-29,,,,,100.97330,100.57270,11.99900,11.82630,,,,,9.19380,9.19380,9.14690,9.14690,,,,,,,,,83.08810,81.29590,98.77080,101.08350,13.59290,13.15180,21.11310,21.27900,21.21380,21.39450,,,,,58.17120,21.42880,56.45680,20.82680,,,,,,,17.65050,17.65050,17.14440,17.14440,,,65.21390,61.73510,20.14680,18.86150,19.25060,12.27150,33.78860,67.06570,66.55150,33.52870
2018-10-30,,,,,100.46060,100.06120,11.93800,11.76620,,,,,9.15880,9.15880,9.11200,9.11200,,,,,,,,,82.66890,80.88490,98.27540,100.57780,13.52490,13.08580,21.00730,21.17240,21.10760,21.28740,,,,,57.87190,21.31860,56.16570,20.71940,,,,,,,17.56080,17.56080,17.05690,17.05690,,,64.88370,61.42200,20.04440,18.76560,19.15250,12.20890,33.61690,66.72490,66.21320,33.35820
2018-10-31,,,,,102.24610,101.83880,12.15020,11.97520,,,,,9.31990,9.31990,9.27210,9.27210,,,,,,,,,84.17270,82.35540,100.07760,102.42320,13.77310,13.32580,21.39120,21.55930,21.49330,21.67640,,,,,58.91170,21.70160,57.17420,21.09140,,,,,,,17.88360,17.88360,17.37000,17.37000,,,66.05810,62.53310,20.41650,19.11400,19.50780,12.43540,34.23520,67.95200,67.43080,33.97160
2018-11-01,,,,,104.44410,104.19030,13.83450,13.65500,,,,,10.31550,10.31550,10.30410,10.30410,,,,,,,,,85.75590,84.18720,102.25340,104.29520,14.02390,13.61550,21.65600,21.82620,21.74180,21.92710,,,,,60.34380,22.23170,58.81840,21.69620,,,,,,,18.14810,18.14810,17.72780,17.72780,,,66.90890,63.49520,20.37150,20.12840,19.54300,19.54300,34.71640,68.90760,68.41980,34.47000
2018-11-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-04,,,,,102.10990,101.78100,12.13300,11.96830,,,,,9.84290,9.84290,9.81980,9.81980,,,,,,,,,83.88120,82.26360,100.06590,102.16410,13.73760,13.32390,21.26900,21.43620,21.35870,21.54070,,,,,58.75350,21.64470,57.18940,21.09540,,,,,,,17.79520,17.79520,17.34940,17.34940,,,65.59580,62.21240,20.28850,18.99420,19.43950,12.39190,34.05400,67.59240,67.10320,33.80640
2018-11-05,,,,,105.83470,105.46780,12.57560,12.40190,,,,,9.99330,9.99330,9.96580,9.96580,,,,,,,,,86.94760,85.24360,103.70850,105.92090,14.24270,13.80890,22.05930,22.23270,22.15410,22.34290,,,,,60.92020,22.44240,59.27040,21.86300,,,,,,,18.45490,18.45490,17.98300,17.98300,,,68.04120,64.51310,21.03430,19.69240,20.14570,12.84210,35.32410,70.11350,69.60190,35.06530
2018-11-06,,,,,105.72360,105.33090,12.56240,12.38580,,,,,9.99660,9.99660,9.96480,9.96480,,,,,,,,,86.92650,85.19130,103.66720,105.91720,14.24220,13.80340,22.06420,22.23760,22.16090,22.34970,,,,,60.88520,22.42940,59.20830,21.84010,,,,,,,18.45670,18.45670,17.97400,17.97400,,,68.06470,64.51640,21.02750,19.68600,20.13070,12.83250,35.32590,70.11720,69.60120,35.06500
2018-11-07,,,,,107.51190,107.18390,12.77600,12.60360,,,,,9.95260,9.95260,9.91690,9.91690,,,,,,,,,88.40970,86.61370,105.40770,107.73440,14.48650,14.03520,22.42900,22.60530,22.52920,22.72120,,,,,61.93380,22.81550,60.20050,22.20610,,,,,,,18.78030,18.78030,18.28080,18.28080,,,69.27870,65.64830,21.40300,20.03750,20.48170,13.05630,35.94340,71.34260,70.81300,35.67550
2018-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-09,,,,,111.06630,110.67090,13.19840,13.01360,,,,,10.22750,10.22750,10.18200,10.18200,,,,,,,,,91.34040,89.41840,108.75390,111.23730,14.95760,14.48090,23.18000,23.36210,23.28760,23.48580,,,,,63.94690,23.55660,62.09990,22.90670,,,,,,,19.41490,19.41490,18.87730,18.87730,,,71.65200,67.85660,22.15850,20.74490,21.18670,13.50570,37.15890,73.75550,73.19780,36.87690
2018-11-10,,,,,100.77350,100.38850,11.97520,11.80470,,,,,9.21530,9.21530,9.17050,9.17050,,,,,,,,,82.93040,81.15740,98.58910,100.87550,13.56500,13.12750,21.07290,21.23850,21.17240,21.35270,,,,,58.03740,21.37960,56.33790,20.78290,,,,,,,17.60850,17.60850,17.11100,17.11100,,,65.04620,61.58530,20.09090,18.80910,19.20190,12.24040,33.70660,66.90300,66.39290,33.44870
2018-11-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12,,,,,103.80320,103.35470,12.33530,12.15350,,,,,9.30080,9.30080,9.24790,9.24790,,,,,,,,,85.35430,83.47450,101.55180,103.98380,13.98300,13.52260,21.71410,21.88480,21.82030,22.00610,,,,,59.82420,22.03750,58.03190,21.40780,,,,,,,18.16010,18.16010,17.62050,17.62050,,,67.11050,63.50120,20.69530,19.37500,19.76300,12.59810,34.77070,69.01500,68.47990,34.50020
2018-11-13,,,,,104.20100,103.77490,12.38250,12.20290,,,,,9.51420,9.51420,9.46370,9.46370,,,,,,,,,85.65910,83.79810,101.93790,104.34320,14.03130,13.57380,21.79530,21.96660,21.90010,22.08670,,,,,60.02250,22.11070,58.24390,21.48610,,,,,,,18.22230,18.22230,17.69370,17.69370,,,67.31350,63.71360,20.77440,19.44900,19.84620,12.65110,34.88560,69.24300,68.70990,34.61610
